"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"11630",-0.5,"Native 3",37,"disamb","rp","disamb rp",7,0,622,622,0.5,0.5,622
"11632",-0.5,"Native 3",40,"disamb","rp","disamb rp",6,0,1735,1735,-0.5,-0.5,1735
"11634",-0.5,"Native 3",42,"disamb","rp","disamb rp",8,0,7381,7381,-0.5,0.5,NA
"11636",-0.5,"Native 3",33,"disamb","rp","disamb rp",7,0,416,416,0.5,0.5,416
"11638",-0.5,"Native 3",39,"disamb","rp","disamb rp",5,0,397,397,0.5,-0.5,397
"11640",-0.5,"Native 3",41,"disamb","rp","disamb rp",7,0,1095,1095,0.5,0.5,1095
"11642",-0.5,"Native 3",27,"disamb","rp","disamb rp",5,0,484,484,0.5,-0.5,484
"11644",-0.5,"Native 3",29,"disamb","rp","disamb rp",7,0,1202,1202,0.5,0.5,1202
"11646",-0.5,"Native 3",46,"disamb","rp","disamb rp",8,0,384,384,-0.5,0.5,384
"11648",-0.5,"Native 3",28,"disamb","rp","disamb rp",6,0,385,385,-0.5,-0.5,385
"11650",-0.5,"Native 3",35,"disamb","rp","disamb rp",5,0,2240,2240,0.5,-0.5,2240
"11652",-0.5,"Native 3",45,"disamb","rp","disamb rp",7,0,1781,1781,0.5,0.5,1781
"11654",-0.5,"Native 3",32,"disamb","rp","disamb rp",6,0,1315,1315,-0.5,-0.5,1315
"11656",-0.5,"Native 3",26,"disamb","rp","disamb rp",8,0,659,659,-0.5,0.5,659
"11658",-0.5,"Native 3",36,"disamb","rp","disamb rp",6,0,473,473,-0.5,-0.5,473
"11660",-0.5,"Native 3",31,"disamb","rp","disamb rp",5,0,874,874,0.5,-0.5,874
"11662",-0.5,"Native 3",48,"disamb","rp","disamb rp",6,0,1194,1194,-0.5,-0.5,1194
"11664",-0.5,"Native 3",44,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11666",-0.5,"Native 4",43,"disamb","rp","disamb rp",6,0,306,306,-0.5,-0.5,306
"11668",-0.5,"Native 4",33,"disamb","rp","disamb rp",8,0,161,161,-0.5,0.5,161
"11670",-0.5,"Native 4",29,"disamb","rp","disamb rp",8,0,211,211,-0.5,0.5,211
"11672",-0.5,"Native 4",41,"disamb","rp","disamb rp",8,0,183,183,-0.5,0.5,183
"11674",-0.5,"Native 4",26,"disamb","rp","disamb rp",5,0,302,302,0.5,-0.5,302
"11676",-0.5,"Native 4",28,"disamb","rp","disamb rp",7,0,226,226,0.5,0.5,226
"11678",-0.5,"Native 4",25,"disamb","rp","disamb rp",8,0,273,273,-0.5,0.5,273
"11680",-0.5,"Native 4",34,"disamb","rp","disamb rp",5,0,347,347,0.5,-0.5,347
"11682",-0.5,"Native 4",38,"disamb","rp","disamb rp",5,0,262,262,0.5,-0.5,262
"11684",-0.5,"Native 4",30,"disamb","rp","disamb rp",5,0,194,194,0.5,-0.5,194
"11686",-0.5,"Native 4",48,"disamb","rp","disamb rp",7,0,166,166,0.5,0.5,166
"11688",-0.5,"Native 4",27,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11690",-0.5,"Native 4",35,"disamb","rp","disamb rp",6,0,431,431,-0.5,-0.5,431
"11692",-0.5,"Native 4",45,"disamb","rp","disamb rp",8,0,293,293,-0.5,0.5,293
"11694",-0.5,"Native 4",42,"disamb","rp","disamb rp",5,0,277,277,0.5,-0.5,277
"11696",-0.5,"Native 4",47,"disamb","rp","disamb rp",6,0,218,218,-0.5,-0.5,218
"11698",-0.5,"Native 4",39,"disamb","rp","disamb rp",6,0,303,303,-0.5,-0.5,303
"11700",-0.5,"Native 4",44,"disamb","rp","disamb rp",7,0,187,187,0.5,0.5,187
"11702",-0.5,"Native 4",32,"disamb","rp","disamb rp",7,0,1217,1217,0.5,0.5,NA
"11704",-0.5,"Native 4",37,"disamb","rp","disamb rp",8,0,231,231,-0.5,0.5,231
"11706",-0.5,"Native 4",46,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11708",-0.5,"Native 4",31,"disamb","rp","disamb rp",6,0,293,293,-0.5,-0.5,293
"11710",-0.5,"Native 4",40,"disamb","rp","disamb rp",7,0,427,427,0.5,0.5,427
"11712",-0.5,"Native 4",36,"disamb","rp","disamb rp",7,0,321,321,0.5,0.5,321
"11713",-0.5,"Native 5",39,"disamb","rp","disamb rp",7,0,458,458,0.5,0.5,458
"11715",-0.5,"Native 5",33,"disamb","rp","disamb rp",5,0,229,229,0.5,-0.5,229
"11717",-0.5,"Native 5",30,"disamb","rp","disamb rp",6,0,329,329,-0.5,-0.5,329
"11719",-0.5,"Native 5",46,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11721",-0.5,"Native 5",25,"disamb","rp","disamb rp",5,0,1090,1090,0.5,-0.5,1090
"11723",-0.5,"Native 5",42,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11725",-0.5,"Native 5",41,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11727",-0.5,"Native 5",36,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11729",-0.5,"Native 5",34,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11731",-0.5,"Native 5",35,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11733",-0.5,"Native 5",43,"disamb","rp","disamb rp",7,0,443,443,0.5,0.5,443
"11735",-0.5,"Native 5",47,"disamb","rp","disamb rp",7,0,883,883,0.5,0.5,883
"11737",-0.5,"Native 5",38,"disamb","rp","disamb rp",6,0,267,267,-0.5,-0.5,267
"11739",-0.5,"Native 5",27,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11741",-0.5,"Native 5",45,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11743",-0.5,"Native 5",37,"disamb","rp","disamb rp",5,0,131,131,0.5,-0.5,131
"11745",-0.5,"Native 5",48,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11747",-0.5,"Native 5",44,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11749",-0.5,"Native 5",26,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11751",-0.5,"Native 5",32,"disamb","rp","disamb rp",8,0,448,448,-0.5,0.5,448
"11753",-0.5,"Native 5",28,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11755",-0.5,"Native 5",31,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11757",-0.5,"Native 5",29,"disamb","rp","disamb rp",5,0,244,244,0.5,-0.5,244
"11759",-0.5,"Native 5",40,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11762",-0.5,"Native 6",30,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11764",-0.5,"Native 6",35,"disamb","rp","disamb rp",8,0,241,241,-0.5,0.5,241
"11766",-0.5,"Native 6",43,"disamb","rp","disamb rp",8,0,369,369,-0.5,0.5,369
"11768",-0.5,"Native 6",36,"disamb","rp","disamb rp",5,0,291,291,0.5,-0.5,291
"11770",-0.5,"Native 6",32,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11772",-0.5,"Native 6",37,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11774",-0.5,"Native 6",47,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11776",-0.5,"Native 6",33,"disamb","rp","disamb rp",6,0,139,139,-0.5,-0.5,139
"11778",-0.5,"Native 6",41,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11780",-0.5,"Native 6",26,"disamb","rp","disamb rp",7,0,540,540,0.5,0.5,540
"11782",-0.5,"Native 6",39,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11784",-0.5,"Native 6",38,"disamb","rp","disamb rp",7,0,102,102,0.5,0.5,102
"11786",-0.5,"Native 6",25,"disamb","rp","disamb rp",6,0,88,88,-0.5,-0.5,88
"11788",-0.5,"Native 6",34,"disamb","rp","disamb rp",7,0,179,179,0.5,0.5,179
"11790",-0.5,"Native 6",27,"disamb","rp","disamb rp",8,0,143,143,-0.5,0.5,143
"11792",-0.5,"Native 6",48,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11794",-0.5,"Native 6",28,"disamb","rp","disamb rp",5,0,331,331,0.5,-0.5,331
"11796",-0.5,"Native 6",31,"disamb","rp","disamb rp",8,0,183,183,-0.5,0.5,183
"11798",-0.5,"Native 6",46,"disamb","rp","disamb rp",7,0,136,136,0.5,0.5,136
"11800",-0.5,"Native 6",40,"disamb","rp","disamb rp",5,0,184,184,0.5,-0.5,184
"11802",-0.5,"Native 6",42,"disamb","rp","disamb rp",7,0,179,179,0.5,0.5,179
"11804",-0.5,"Native 6",45,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11806",-0.5,"Native 6",44,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11808",-0.5,"Native 6",29,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11809",-0.5,"Native 7",44,"disamb","rp","disamb rp",6,0,1179,1179,-0.5,-0.5,1179
"11811",-0.5,"Native 7",35,"disamb","rp","disamb rp",5,0,624,624,0.5,-0.5,624
"11813",-0.5,"Native 7",26,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11815",-0.5,"Native 7",38,"disamb","rp","disamb rp",8,0,170,170,-0.5,0.5,170
"11817",-0.5,"Native 7",28,"disamb","rp","disamb rp",6,0,222,222,-0.5,-0.5,222
"11819",-0.5,"Native 7",45,"disamb","rp","disamb rp",7,0,2273,2273,0.5,0.5,2273
"11821",-0.5,"Native 7",41,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11823",-0.5,"Native 7",43,"disamb","rp","disamb rp",5,0,1172,1172,0.5,-0.5,1172
"11825",-0.5,"Native 7",27,"disamb","rp","disamb rp",5,0,481,481,0.5,-0.5,481
"11827",-0.5,"Native 7",32,"disamb","rp","disamb rp",6,0,460,460,-0.5,-0.5,460
"11829",-0.5,"Native 7",47,"disamb","rp","disamb rp",5,0,7894,7894,0.5,-0.5,NA
"11831",-0.5,"Native 7",42,"disamb","rp","disamb rp",8,0,432,432,-0.5,0.5,432
"11833",-0.5,"Native 7",29,"disamb","rp","disamb rp",7,0,393,393,0.5,0.5,393
"11835",-0.5,"Native 7",46,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11837",-0.5,"Native 7",36,"disamb","rp","disamb rp",6,0,161,161,-0.5,-0.5,161
"11839",-0.5,"Native 7",39,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11841",-0.5,"Native 7",48,"disamb","rp","disamb rp",6,0,243,243,-0.5,-0.5,243
"11843",-0.5,"Native 7",33,"disamb","rp","disamb rp",7,0,516,516,0.5,0.5,516
"11845",-0.5,"Native 7",34,"disamb","rp","disamb rp",8,0,587,587,-0.5,0.5,587
"11847",-0.5,"Native 7",40,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11849",-0.5,"Native 7",30,"disamb","rp","disamb rp",8,0,257,257,-0.5,0.5,257
"11851",-0.5,"Native 7",25,"disamb","rp","disamb rp",7,0,427,427,0.5,0.5,427
"11853",-0.5,"Native 7",31,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11855",-0.5,"Native 7",37,"disamb","rp","disamb rp",7,0,180,180,0.5,0.5,180
"11858",-0.5,"Native 8",46,"disamb","rp","disamb rp",5,0,862,862,0.5,-0.5,862
"11860",-0.5,"Native 8",41,"disamb","rp","disamb rp",8,0,191,191,-0.5,0.5,191
"11862",-0.5,"Native 8",39,"disamb","rp","disamb rp",6,0,352,352,-0.5,-0.5,352
"11864",-0.5,"Native 8",35,"disamb","rp","disamb rp",6,0,725,725,-0.5,-0.5,725
"11866",-0.5,"Native 8",26,"disamb","rp","disamb rp",5,0,417,417,0.5,-0.5,417
"11868",-0.5,"Native 8",44,"disamb","rp","disamb rp",7,0,207,207,0.5,0.5,207
"11870",-0.5,"Native 8",38,"disamb","rp","disamb rp",5,0,1351,1351,0.5,-0.5,1351
"11872",-0.5,"Native 8",28,"disamb","rp","disamb rp",7,0,529,529,0.5,0.5,529
"11874",-0.5,"Native 8",34,"disamb","rp","disamb rp",5,0,582,582,0.5,-0.5,582
"11876",-0.5,"Native 8",36,"disamb","rp","disamb rp",7,0,469,469,0.5,0.5,469
"11878",-0.5,"Native 8",48,"disamb","rp","disamb rp",7,0,842,842,0.5,0.5,842
"11880",-0.5,"Native 8",47,"disamb","rp","disamb rp",6,0,363,363,-0.5,-0.5,363
"11882",-0.5,"Native 8",25,"disamb","rp","disamb rp",8,0,418,418,-0.5,0.5,418
"11884",-0.5,"Native 8",43,"disamb","rp","disamb rp",6,0,264,264,-0.5,-0.5,264
"11886",-0.5,"Native 8",42,"disamb","rp","disamb rp",5,0,360,360,0.5,-0.5,360
"11888",-0.5,"Native 8",31,"disamb","rp","disamb rp",6,0,257,257,-0.5,-0.5,257
"11890",-0.5,"Native 8",32,"disamb","rp","disamb rp",7,0,217,217,0.5,0.5,217
"11892",-0.5,"Native 8",33,"disamb","rp","disamb rp",8,0,262,262,-0.5,0.5,262
"11894",-0.5,"Native 8",27,"disamb","rp","disamb rp",6,0,409,409,-0.5,-0.5,409
"11896",-0.5,"Native 8",45,"disamb","rp","disamb rp",8,0,255,255,-0.5,0.5,255
"11898",-0.5,"Native 8",30,"disamb","rp","disamb rp",5,0,459,459,0.5,-0.5,459
"11900",-0.5,"Native 8",37,"disamb","rp","disamb rp",8,0,324,324,-0.5,0.5,324
"11902",-0.5,"Native 8",29,"disamb","rp","disamb rp",8,0,548,548,-0.5,0.5,548
"11904",-0.5,"Native 8",40,"disamb","rp","disamb rp",7,0,378,378,0.5,0.5,378
"11905",-0.5,"Native 9",40,"disamb","rp","disamb rp",8,0,168,168,-0.5,0.5,168
"11907",-0.5,"Native 9",37,"disamb","rp","disamb rp",5,0,394,394,0.5,-0.5,394
"11909",-0.5,"Native 9",42,"disamb","rp","disamb rp",6,0,252,252,-0.5,-0.5,252
"11911",-0.5,"Native 9",39,"disamb","rp","disamb rp",7,0,237,237,0.5,0.5,237
"11913",-0.5,"Native 9",35,"disamb","rp","disamb rp",7,0,623,623,0.5,0.5,623
"11915",-0.5,"Native 9",38,"disamb","rp","disamb rp",6,0,1398,1398,-0.5,-0.5,1398
"11917",-0.5,"Native 9",26,"disamb","rp","disamb rp",6,0,381,381,-0.5,-0.5,381
"11919",-0.5,"Native 9",32,"disamb","rp","disamb rp",8,0,412,412,-0.5,0.5,412
"11921",-0.5,"Native 9",29,"disamb","rp","disamb rp",5,0,645,645,0.5,-0.5,645
"11923",-0.5,"Native 9",47,"disamb","rp","disamb rp",7,0,2117,2117,0.5,0.5,NA
"11925",-0.5,"Native 9",36,"disamb","rp","disamb rp",8,0,334,334,-0.5,0.5,334
"11927",-0.5,"Native 9",27,"disamb","rp","disamb rp",7,0,492,492,0.5,0.5,492
"11929",-0.5,"Native 9",48,"disamb","rp","disamb rp",8,0,675,675,-0.5,0.5,675
"11931",-0.5,"Native 9",28,"disamb","rp","disamb rp",8,0,379,379,-0.5,0.5,379
"11933",-0.5,"Native 9",33,"disamb","rp","disamb rp",5,0,244,244,0.5,-0.5,244
"11935",-0.5,"Native 9",31,"disamb","rp","disamb rp",7,0,178,178,0.5,0.5,178
"11937",-0.5,"Native 9",43,"disamb","rp","disamb rp",7,0,332,332,0.5,0.5,332
"11939",-0.5,"Native 9",44,"disamb","rp","disamb rp",8,0,541,541,-0.5,0.5,541
"11941",-0.5,"Native 9",45,"disamb","rp","disamb rp",5,0,390,390,0.5,-0.5,390
"11943",-0.5,"Native 9",46,"disamb","rp","disamb rp",6,0,427,427,-0.5,-0.5,427
"11945",-0.5,"Native 9",30,"disamb","rp","disamb rp",6,0,280,280,-0.5,-0.5,280
"11947",-0.5,"Native 9",25,"disamb","rp","disamb rp",5,0,301,301,0.5,-0.5,301
"11949",-0.5,"Native 9",41,"disamb","rp","disamb rp",5,0,175,175,0.5,-0.5,175
"11951",-0.5,"Native 9",34,"disamb","rp","disamb rp",6,0,769,769,-0.5,-0.5,769
"11953",-0.5,"Native 10",40,"disamb","rp","disamb rp",5,0,444,444,0.5,-0.5,444
"11955",-0.5,"Native 10",25,"disamb","rp","disamb rp",6,0,150,150,-0.5,-0.5,150
"11957",-0.5,"Native 10",28,"disamb","rp","disamb rp",5,0,177,177,0.5,-0.5,177
"11959",-0.5,"Native 10",29,"disamb","rp","disamb rp",6,0,241,241,-0.5,-0.5,241
"11961",-0.5,"Native 10",47,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11963",-0.5,"Native 10",37,"disamb","rp","disamb rp",6,0,431,431,-0.5,-0.5,431
"11965",-0.5,"Native 10",30,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"11967",-0.5,"Native 10",45,"disamb","rp","disamb rp",6,1,0,NA,-0.5,-0.5,NA
"11969",-0.5,"Native 10",36,"disamb","rp","disamb rp",5,1,0,NA,0.5,-0.5,NA
"11971",-0.5,"Native 10",26,"disamb","rp","disamb rp",7,0,284,284,0.5,0.5,284
"11973",-0.5,"Native 10",32,"disamb","rp","disamb rp",5,0,281,281,0.5,-0.5,281
"11975",-0.5,"Native 10",43,"disamb","rp","disamb rp",8,0,304,304,-0.5,0.5,304
"11977",-0.5,"Native 10",33,"disamb","rp","disamb rp",6,0,181,181,-0.5,-0.5,181
"11979",-0.5,"Native 10",31,"disamb","rp","disamb rp",8,1,0,NA,-0.5,0.5,NA
"11981",-0.5,"Native 10",39,"disamb","rp","disamb rp",8,0,166,166,-0.5,0.5,166
"11983",-0.5,"Native 10",42,"disamb","rp","disamb rp",7,0,655,655,0.5,0.5,655
"11985",-0.5,"Native 10",48,"disamb","rp","disamb rp",5,0,800,800,0.5,-0.5,800
"11987",-0.5,"Native 10",27,"disamb","rp","disamb rp",8,0,160,160,-0.5,0.5,160
"11989",-0.5,"Native 10",35,"disamb","rp","disamb rp",8,0,185,185,-0.5,0.5,185
"11991",-0.5,"Native 10",46,"disamb","rp","disamb rp",7,0,188,188,0.5,0.5,188
"11993",-0.5,"Native 10",38,"disamb","rp","disamb rp",7,0,188,188,0.5,0.5,188
"11995",-0.5,"Native 10",34,"disamb","rp","disamb rp",7,0,410,410,0.5,0.5,410
"11997",-0.5,"Native 10",44,"disamb","rp","disamb rp",5,0,178,178,0.5,-0.5,178
"11999",-0.5,"Native 10",41,"disamb","rp","disamb rp",6,0,264,264,-0.5,-0.5,264
"12001",-0.5,"Native 11",37,"disamb","rp","disamb rp",7,0,1524,1524,0.5,0.5,1524
"12003",-0.5,"Native 11",43,"disamb","rp","disamb rp",5,0,776,776,0.5,-0.5,776
"12005",-0.5,"Native 11",34,"disamb","rp","disamb rp",8,0,476,476,-0.5,0.5,476
"12007",-0.5,"Native 11",38,"disamb","rp","disamb rp",8,0,404,404,-0.5,0.5,404
"12009",-0.5,"Native 11",26,"disamb","rp","disamb rp",8,0,214,214,-0.5,0.5,214
"12011",-0.5,"Native 11",42,"disamb","rp","disamb rp",8,0,444,444,-0.5,0.5,444
"12013",-0.5,"Native 11",46,"disamb","rp","disamb rp",8,0,286,286,-0.5,0.5,286
"12015",-0.5,"Native 11",41,"disamb","rp","disamb rp",7,0,368,368,0.5,0.5,368
"12017",-0.5,"Native 11",31,"disamb","rp","disamb rp",5,0,398,398,0.5,-0.5,398
"12019",-0.5,"Native 11",45,"disamb","rp","disamb rp",7,0,1318,1318,0.5,0.5,1318
"12021",-0.5,"Native 11",35,"disamb","rp","disamb rp",5,0,708,708,0.5,-0.5,708
"12023",-0.5,"Native 11",32,"disamb","rp","disamb rp",6,0,978,978,-0.5,-0.5,978
"12025",-0.5,"Native 11",47,"disamb","rp","disamb rp",5,0,324,324,0.5,-0.5,324
"12027",-0.5,"Native 11",36,"disamb","rp","disamb rp",6,0,402,402,-0.5,-0.5,402
"12029",-0.5,"Native 11",25,"disamb","rp","disamb rp",7,0,98,98,0.5,0.5,98
"12031",-0.5,"Native 11",30,"disamb","rp","disamb rp",8,0,672,672,-0.5,0.5,672
"12033",-0.5,"Native 11",40,"disamb","rp","disamb rp",6,0,404,404,-0.5,-0.5,404
"12035",-0.5,"Native 11",48,"disamb","rp","disamb rp",6,0,680,680,-0.5,-0.5,680
"12037",-0.5,"Native 11",29,"disamb","rp","disamb rp",7,0,424,424,0.5,0.5,424
"12039",-0.5,"Native 11",27,"disamb","rp","disamb rp",5,0,678,678,0.5,-0.5,678
"12041",-0.5,"Native 11",33,"disamb","rp","disamb rp",7,0,410,410,0.5,0.5,410
"12043",-0.5,"Native 11",39,"disamb","rp","disamb rp",5,0,672,672,0.5,-0.5,672
"12045",-0.5,"Native 11",28,"disamb","rp","disamb rp",6,0,326,326,-0.5,-0.5,326
"12047",-0.5,"Native 11",44,"disamb","rp","disamb rp",6,0,434,434,-0.5,-0.5,434
"12049",-0.5,"Native 12",37,"disamb","rp","disamb rp",6,0,377,377,-0.5,-0.5,377
"12051",-0.5,"Native 12",43,"disamb","rp","disamb rp",8,0,705,705,-0.5,0.5,705
"12053",-0.5,"Native 12",25,"disamb","rp","disamb rp",6,0,168,168,-0.5,-0.5,168
"12055",-0.5,"Native 12",26,"disamb","rp","disamb rp",7,0,268,268,0.5,0.5,268
"12057",-0.5,"Native 12",46,"disamb","rp","disamb rp",7,1,0,NA,0.5,0.5,NA
"12059",-0.5,"Native 12",31,"disamb","rp","disamb rp",8,0,220,220,-0.5,0.5,220
"12061",-0.5,"Native 12",39,"disamb","rp","disamb rp",8,0,322,322,-0.5,0.5,322
"12063",-0.5,"Native 12",38,"disamb","rp","disamb rp",7,0,179,179,0.5,0.5,179
"12065",-0.5,"Native 12",27,"disamb","rp","disamb rp",8,0,572,572,-0.5,0.5,572
