"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"28802",-0.5,"Native 1",24,"spillover2","tt","spillover2 tt",4,0,323,323,-0.5,0.5,323
"28804",-0.5,"Native 1",12,"spillover2","tt","spillover2 tt",4,0,2377,2377,-0.5,0.5,2377
"28806",-0.5,"Native 1",6,"spillover2","tt","spillover2 tt",2,0,371,371,0.5,0.5,371
"28808",-0.5,"Native 1",7,"spillover2","tt","spillover2 tt",3,0,880,880,-0.5,-0.5,880
"28810",-0.5,"Native 1",14,"spillover2","tt","spillover2 tt",2,0,644,644,0.5,0.5,644
"28812",-0.5,"Native 1",21,"spillover2","tt","spillover2 tt",1,0,1024,1024,0.5,-0.5,1024
"28814",-0.5,"Native 1",19,"spillover2","tt","spillover2 tt",3,0,511,511,-0.5,-0.5,511
"28816",-0.5,"Native 1",17,"spillover2","tt","spillover2 tt",1,0,648,648,0.5,-0.5,648
"28818",-0.5,"Native 1",10,"spillover2","tt","spillover2 tt",2,0,1453,1453,0.5,0.5,1453
"28820",-0.5,"Native 1",23,"spillover2","tt","spillover2 tt",3,0,609,609,-0.5,-0.5,609
"28822",-0.5,"Native 1",15,"spillover2","tt","spillover2 tt",3,0,578,578,-0.5,-0.5,578
"28824",-0.5,"Native 1",1,"spillover2","tt","spillover2 tt",1,0,593,593,0.5,-0.5,593
"28826",-0.5,"Native 1",2,"spillover2","tt","spillover2 tt",2,0,543,543,0.5,0.5,543
"28828",-0.5,"Native 1",5,"spillover2","tt","spillover2 tt",1,0,515,515,0.5,-0.5,515
"28830",-0.5,"Native 1",16,"spillover2","tt","spillover2 tt",4,0,998,998,-0.5,0.5,998
"28832",-0.5,"Native 1",3,"spillover2","tt","spillover2 tt",3,0,760,760,-0.5,-0.5,760
"28834",-0.5,"Native 1",13,"spillover2","tt","spillover2 tt",1,0,1537,1537,0.5,-0.5,1537
"28836",-0.5,"Native 1",11,"spillover2","tt","spillover2 tt",3,0,695,695,-0.5,-0.5,695
"28838",-0.5,"Native 1",9,"spillover2","tt","spillover2 tt",1,0,1228,1228,0.5,-0.5,1228
"28840",-0.5,"Native 1",8,"spillover2","tt","spillover2 tt",4,0,1682,1682,-0.5,0.5,1682
"28842",-0.5,"Native 1",4,"spillover2","tt","spillover2 tt",4,0,973,973,-0.5,0.5,973
"28844",-0.5,"Native 1",20,"spillover2","tt","spillover2 tt",4,0,1754,1754,-0.5,0.5,1754
"28846",-0.5,"Native 1",18,"spillover2","tt","spillover2 tt",2,0,467,467,0.5,0.5,467
"28848",-0.5,"Native 1",22,"spillover2","tt","spillover2 tt",2,0,1056,1056,0.5,0.5,1056
"28850",-0.5,"Native 2",14,"spillover2","tt","spillover2 tt",3,0,301,301,-0.5,-0.5,301
"28852",-0.5,"Native 2",4,"spillover2","tt","spillover2 tt",1,0,431,431,0.5,-0.5,431
"28854",-0.5,"Native 2",19,"spillover2","tt","spillover2 tt",4,0,566,566,-0.5,0.5,566
"28856",-0.5,"Native 2",1,"spillover2","tt","spillover2 tt",2,0,421,421,0.5,0.5,421
"28858",-0.5,"Native 2",5,"spillover2","tt","spillover2 tt",2,0,952,952,0.5,0.5,952
"28860",-0.5,"Native 2",15,"spillover2","tt","spillover2 tt",4,0,122,122,-0.5,0.5,122
"28862",-0.5,"Native 2",7,"spillover2","tt","spillover2 tt",4,0,251,251,-0.5,0.5,251
"28864",-0.5,"Native 2",18,"spillover2","tt","spillover2 tt",3,0,273,273,-0.5,-0.5,273
"28866",-0.5,"Native 2",6,"spillover2","tt","spillover2 tt",3,0,439,439,-0.5,-0.5,439
"28868",-0.5,"Native 2",22,"spillover2","tt","spillover2 tt",3,0,622,622,-0.5,-0.5,622
"28870",-0.5,"Native 2",10,"spillover2","tt","spillover2 tt",3,0,311,311,-0.5,-0.5,311
"28872",-0.5,"Native 2",8,"spillover2","tt","spillover2 tt",1,0,201,201,0.5,-0.5,201
"28874",-0.5,"Native 2",24,"spillover2","tt","spillover2 tt",1,0,125,125,0.5,-0.5,125
"28876",-0.5,"Native 2",17,"spillover2","tt","spillover2 tt",2,0,447,447,0.5,0.5,447
"28878",-0.5,"Native 2",2,"spillover2","tt","spillover2 tt",3,0,301,301,-0.5,-0.5,301
"28880",-0.5,"Native 2",11,"spillover2","tt","spillover2 tt",4,0,282,282,-0.5,0.5,282
"28882",-0.5,"Native 2",3,"spillover2","tt","spillover2 tt",4,0,328,328,-0.5,0.5,328
"28884",-0.5,"Native 2",21,"spillover2","tt","spillover2 tt",2,0,124,124,0.5,0.5,124
"28886",-0.5,"Native 2",20,"spillover2","tt","spillover2 tt",1,0,197,197,0.5,-0.5,197
"28888",-0.5,"Native 2",16,"spillover2","tt","spillover2 tt",1,1,0,NA,0.5,-0.5,NA
"28890",-0.5,"Native 2",13,"spillover2","tt","spillover2 tt",2,0,198,198,0.5,0.5,198
"28892",-0.5,"Native 2",9,"spillover2","tt","spillover2 tt",2,0,807,807,0.5,0.5,807
"28894",-0.5,"Native 2",12,"spillover2","tt","spillover2 tt",1,0,304,304,0.5,-0.5,304
"28896",-0.5,"Native 2",23,"spillover2","tt","spillover2 tt",4,0,531,531,-0.5,0.5,531
"28897",-0.5,"Native 3",11,"spillover2","tt","spillover2 tt",1,0,446,446,0.5,-0.5,446
"28899",-0.5,"Native 3",21,"spillover2","tt","spillover2 tt",3,0,802,802,-0.5,-0.5,802
"28901",-0.5,"Native 3",2,"spillover2","tt","spillover2 tt",4,0,3246,3246,-0.5,0.5,3246
"28903",-0.5,"Native 3",20,"spillover2","tt","spillover2 tt",2,0,1112,1112,0.5,0.5,1112
"28905",-0.5,"Native 3",9,"spillover2","tt","spillover2 tt",3,0,869,869,-0.5,-0.5,869
"28907",-0.5,"Native 3",4,"spillover2","tt","spillover2 tt",2,0,1338,1338,0.5,0.5,1338
"28909",-0.5,"Native 3",3,"spillover2","tt","spillover2 tt",1,0,583,583,0.5,-0.5,583
"28911",-0.5,"Native 3",1,"spillover2","tt","spillover2 tt",3,0,848,848,-0.5,-0.5,848
"28913",-0.5,"Native 3",13,"spillover2","tt","spillover2 tt",3,0,535,535,-0.5,-0.5,535
"28915",-0.5,"Native 3",18,"spillover2","tt","spillover2 tt",4,0,376,376,-0.5,0.5,376
"28917",-0.5,"Native 3",7,"spillover2","tt","spillover2 tt",1,0,846,846,0.5,-0.5,846
"28919",-0.5,"Native 3",5,"spillover2","tt","spillover2 tt",3,0,829,829,-0.5,-0.5,829
"28921",-0.5,"Native 3",15,"spillover2","tt","spillover2 tt",1,0,518,518,0.5,-0.5,518
"28923",-0.5,"Native 3",16,"spillover2","tt","spillover2 tt",2,0,493,493,0.5,0.5,493
"28925",-0.5,"Native 3",8,"spillover2","tt","spillover2 tt",2,0,1268,1268,0.5,0.5,1268
"28927",-0.5,"Native 3",22,"spillover2","tt","spillover2 tt",4,0,2234,2234,-0.5,0.5,2234
"28929",-0.5,"Native 3",17,"spillover2","tt","spillover2 tt",3,0,473,473,-0.5,-0.5,473
"28931",-0.5,"Native 3",19,"spillover2","tt","spillover2 tt",1,0,532,532,0.5,-0.5,532
"28933",-0.5,"Native 3",23,"spillover2","tt","spillover2 tt",1,0,1301,1301,0.5,-0.5,1301
"28935",-0.5,"Native 3",14,"spillover2","tt","spillover2 tt",4,0,1950,1950,-0.5,0.5,1950
"28937",-0.5,"Native 3",24,"spillover2","tt","spillover2 tt",2,0,471,471,0.5,0.5,471
"28939",-0.5,"Native 3",10,"spillover2","tt","spillover2 tt",4,0,669,669,-0.5,0.5,669
"28941",-0.5,"Native 3",12,"spillover2","tt","spillover2 tt",2,0,1428,1428,0.5,0.5,1428
"28943",-0.5,"Native 3",6,"spillover2","tt","spillover2 tt",4,0,1077,1077,-0.5,0.5,1077
"28945",-0.5,"Native 4",21,"spillover2","tt","spillover2 tt",4,0,332,332,-0.5,0.5,332
"28947",-0.5,"Native 4",14,"spillover2","tt","spillover2 tt",1,0,307,307,0.5,-0.5,307
"28949",-0.5,"Native 4",22,"spillover2","tt","spillover2 tt",1,0,309,309,0.5,-0.5,309
"28951",-0.5,"Native 4",11,"spillover2","tt","spillover2 tt",2,0,281,281,0.5,0.5,281
"28953",-0.5,"Native 4",15,"spillover2","tt","spillover2 tt",2,0,152,152,0.5,0.5,152
"28955",-0.5,"Native 4",23,"spillover2","tt","spillover2 tt",2,0,287,287,0.5,0.5,287
"28957",-0.5,"Native 4",18,"spillover2","tt","spillover2 tt",1,0,497,497,0.5,-0.5,497
"28959",-0.5,"Native 4",6,"spillover2","tt","spillover2 tt",1,0,105,105,0.5,-0.5,105
"28961",-0.5,"Native 4",10,"spillover2","tt","spillover2 tt",1,0,454,454,0.5,-0.5,454
"28963",-0.5,"Native 4",12,"spillover2","tt","spillover2 tt",3,0,414,414,-0.5,-0.5,414
"28965",-0.5,"Native 4",19,"spillover2","tt","spillover2 tt",2,0,157,157,0.5,0.5,157
"28967",-0.5,"Native 4",1,"spillover2","tt","spillover2 tt",4,0,245,245,-0.5,0.5,245
"28969",-0.5,"Native 4",20,"spillover2","tt","spillover2 tt",3,0,279,279,-0.5,-0.5,279
"28971",-0.5,"Native 4",16,"spillover2","tt","spillover2 tt",3,0,521,521,-0.5,-0.5,521
"28973",-0.5,"Native 4",2,"spillover2","tt","spillover2 tt",1,0,381,381,0.5,-0.5,381
"28975",-0.5,"Native 4",5,"spillover2","tt","spillover2 tt",4,0,508,508,-0.5,0.5,508
"28977",-0.5,"Native 4",17,"spillover2","tt","spillover2 tt",4,0,546,546,-0.5,0.5,546
"28979",-0.5,"Native 4",24,"spillover2","tt","spillover2 tt",3,0,169,169,-0.5,-0.5,169
"28981",-0.5,"Native 4",13,"spillover2","tt","spillover2 tt",4,0,448,448,-0.5,0.5,448
"28983",-0.5,"Native 4",8,"spillover2","tt","spillover2 tt",3,0,212,212,-0.5,-0.5,212
"28985",-0.5,"Native 4",9,"spillover2","tt","spillover2 tt",4,0,284,284,-0.5,0.5,284
"28987",-0.5,"Native 4",7,"spillover2","tt","spillover2 tt",2,0,300,300,0.5,0.5,300
"28989",-0.5,"Native 4",4,"spillover2","tt","spillover2 tt",3,0,363,363,-0.5,-0.5,363
"28991",-0.5,"Native 4",3,"spillover2","tt","spillover2 tt",2,0,388,388,0.5,0.5,388
"28994",-0.5,"Native 5",8,"spillover2","tt","spillover2 tt",4,0,681,681,-0.5,0.5,681
"28996",-0.5,"Native 5",4,"spillover2","tt","spillover2 tt",4,0,874,874,-0.5,0.5,874
"28998",-0.5,"Native 5",19,"spillover2","tt","spillover2 tt",3,0,258,258,-0.5,-0.5,258
"29000",-0.5,"Native 5",21,"spillover2","tt","spillover2 tt",1,0,980,980,0.5,-0.5,980
"29002",-0.5,"Native 5",13,"spillover2","tt","spillover2 tt",1,0,383,383,0.5,-0.5,383
"29004",-0.5,"Native 5",9,"spillover2","tt","spillover2 tt",1,0,364,364,0.5,-0.5,364
"29006",-0.5,"Native 5",3,"spillover2","tt","spillover2 tt",3,0,237,237,-0.5,-0.5,237
"29008",-0.5,"Native 5",12,"spillover2","tt","spillover2 tt",4,0,745,745,-0.5,0.5,745
"29010",-0.5,"Native 5",2,"spillover2","tt","spillover2 tt",2,0,437,437,0.5,0.5,437
"29012",-0.5,"Native 5",15,"spillover2","tt","spillover2 tt",3,0,137,137,-0.5,-0.5,137
"29014",-0.5,"Native 5",5,"spillover2","tt","spillover2 tt",1,0,669,669,0.5,-0.5,669
"29016",-0.5,"Native 5",7,"spillover2","tt","spillover2 tt",3,0,1070,1070,-0.5,-0.5,1070
"29018",-0.5,"Native 5",22,"spillover2","tt","spillover2 tt",2,0,454,454,0.5,0.5,454
"29020",-0.5,"Native 5",17,"spillover2","tt","spillover2 tt",1,0,589,589,0.5,-0.5,589
"29022",-0.5,"Native 5",16,"spillover2","tt","spillover2 tt",4,0,595,595,-0.5,0.5,595
"29024",-0.5,"Native 5",1,"spillover2","tt","spillover2 tt",1,0,304,304,0.5,-0.5,304
"29026",-0.5,"Native 5",14,"spillover2","tt","spillover2 tt",2,0,514,514,0.5,0.5,514
"29028",-0.5,"Native 5",24,"spillover2","tt","spillover2 tt",4,0,291,291,-0.5,0.5,291
"29030",-0.5,"Native 5",23,"spillover2","tt","spillover2 tt",3,0,325,325,-0.5,-0.5,325
"29032",-0.5,"Native 5",18,"spillover2","tt","spillover2 tt",2,0,489,489,0.5,0.5,489
"29034",-0.5,"Native 5",11,"spillover2","tt","spillover2 tt",3,0,351,351,-0.5,-0.5,351
"29036",-0.5,"Native 5",20,"spillover2","tt","spillover2 tt",4,0,336,336,-0.5,0.5,336
"29038",-0.5,"Native 5",10,"spillover2","tt","spillover2 tt",2,0,197,197,0.5,0.5,197
"29040",-0.5,"Native 5",6,"spillover2","tt","spillover2 tt",2,0,245,245,0.5,0.5,245
"29041",-0.5,"Native 6",12,"spillover2","tt","spillover2 tt",1,0,428,428,0.5,-0.5,428
"29043",-0.5,"Native 6",14,"spillover2","tt","spillover2 tt",3,0,273,273,-0.5,-0.5,273
"29045",-0.5,"Native 6",5,"spillover2","tt","spillover2 tt",2,0,269,269,0.5,0.5,269
"29047",-0.5,"Native 6",22,"spillover2","tt","spillover2 tt",3,1,0,NA,-0.5,-0.5,NA
"29049",-0.5,"Native 6",15,"spillover2","tt","spillover2 tt",4,1,0,NA,-0.5,0.5,NA
"29051",-0.5,"Native 6",17,"spillover2","tt","spillover2 tt",2,0,270,270,0.5,0.5,270
"29053",-0.5,"Native 6",3,"spillover2","tt","spillover2 tt",4,0,304,304,-0.5,0.5,304
