"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"24962",-0.5,"Native 1",24,"spillover1","tt","spillover1 tt",4,0,364,364,-0.5,0.5,364
"24964",-0.5,"Native 1",12,"spillover1","tt","spillover1 tt",4,0,1577,1577,-0.5,0.5,1577
"24966",-0.5,"Native 1",6,"spillover1","tt","spillover1 tt",2,0,367,367,0.5,0.5,367
"24968",-0.5,"Native 1",7,"spillover1","tt","spillover1 tt",3,0,418,418,-0.5,-0.5,418
"24970",-0.5,"Native 1",14,"spillover1","tt","spillover1 tt",2,0,348,348,0.5,0.5,348
"24972",-0.5,"Native 1",21,"spillover1","tt","spillover1 tt",1,0,671,671,0.5,-0.5,671
"24974",-0.5,"Native 1",19,"spillover1","tt","spillover1 tt",3,0,206,206,-0.5,-0.5,206
"24976",-0.5,"Native 1",17,"spillover1","tt","spillover1 tt",1,0,851,851,0.5,-0.5,851
"24978",-0.5,"Native 1",10,"spillover1","tt","spillover1 tt",2,0,515,515,0.5,0.5,515
"24980",-0.5,"Native 1",23,"spillover1","tt","spillover1 tt",3,0,809,809,-0.5,-0.5,809
"24982",-0.5,"Native 1",15,"spillover1","tt","spillover1 tt",3,0,195,195,-0.5,-0.5,195
"24984",-0.5,"Native 1",1,"spillover1","tt","spillover1 tt",1,0,179,179,0.5,-0.5,179
"24986",-0.5,"Native 1",2,"spillover1","tt","spillover1 tt",2,0,209,209,0.5,0.5,209
"24988",-0.5,"Native 1",5,"spillover1","tt","spillover1 tt",1,0,408,408,0.5,-0.5,408
"24990",-0.5,"Native 1",16,"spillover1","tt","spillover1 tt",4,0,233,233,-0.5,0.5,233
"24992",-0.5,"Native 1",3,"spillover1","tt","spillover1 tt",3,0,1383,1383,-0.5,-0.5,1383
"24994",-0.5,"Native 1",13,"spillover1","tt","spillover1 tt",1,0,819,819,0.5,-0.5,819
"24996",-0.5,"Native 1",11,"spillover1","tt","spillover1 tt",3,0,220,220,-0.5,-0.5,220
"24998",-0.5,"Native 1",9,"spillover1","tt","spillover1 tt",1,0,178,178,0.5,-0.5,178
"25000",-0.5,"Native 1",8,"spillover1","tt","spillover1 tt",4,0,914,914,-0.5,0.5,914
"25002",-0.5,"Native 1",4,"spillover1","tt","spillover1 tt",4,0,224,224,-0.5,0.5,224
"25004",-0.5,"Native 1",20,"spillover1","tt","spillover1 tt",4,0,1082,1082,-0.5,0.5,1082
"25006",-0.5,"Native 1",18,"spillover1","tt","spillover1 tt",2,0,266,266,0.5,0.5,266
"25008",-0.5,"Native 1",22,"spillover1","tt","spillover1 tt",2,0,433,433,0.5,0.5,433
"25010",-0.5,"Native 2",14,"spillover1","tt","spillover1 tt",3,0,975,975,-0.5,-0.5,975
"25012",-0.5,"Native 2",4,"spillover1","tt","spillover1 tt",1,0,705,705,0.5,-0.5,705
"25014",-0.5,"Native 2",19,"spillover1","tt","spillover1 tt",4,0,386,386,-0.5,0.5,386
"25016",-0.5,"Native 2",1,"spillover1","tt","spillover1 tt",2,0,528,528,0.5,0.5,528
"25018",-0.5,"Native 2",5,"spillover1","tt","spillover1 tt",2,0,792,792,0.5,0.5,792
"25020",-0.5,"Native 2",15,"spillover1","tt","spillover1 tt",4,0,1247,1247,-0.5,0.5,1247
"25022",-0.5,"Native 2",7,"spillover1","tt","spillover1 tt",4,0,300,300,-0.5,0.5,300
"25024",-0.5,"Native 2",18,"spillover1","tt","spillover1 tt",3,0,288,288,-0.5,-0.5,288
"25026",-0.5,"Native 2",6,"spillover1","tt","spillover1 tt",3,0,359,359,-0.5,-0.5,359
"25028",-0.5,"Native 2",22,"spillover1","tt","spillover1 tt",3,0,683,683,-0.5,-0.5,683
"25030",-0.5,"Native 2",10,"spillover1","tt","spillover1 tt",3,0,131,131,-0.5,-0.5,131
"25032",-0.5,"Native 2",8,"spillover1","tt","spillover1 tt",1,0,696,696,0.5,-0.5,696
"25034",-0.5,"Native 2",24,"spillover1","tt","spillover1 tt",1,0,499,499,0.5,-0.5,499
"25036",-0.5,"Native 2",17,"spillover1","tt","spillover1 tt",2,0,681,681,0.5,0.5,681
"25038",-0.5,"Native 2",2,"spillover1","tt","spillover1 tt",3,0,211,211,-0.5,-0.5,211
"25040",-0.5,"Native 2",11,"spillover1","tt","spillover1 tt",4,0,250,250,-0.5,0.5,250
"25042",-0.5,"Native 2",3,"spillover1","tt","spillover1 tt",4,0,162,162,-0.5,0.5,162
"25044",-0.5,"Native 2",21,"spillover1","tt","spillover1 tt",2,0,183,183,0.5,0.5,183
"25046",-0.5,"Native 2",20,"spillover1","tt","spillover1 tt",1,0,194,194,0.5,-0.5,194
"25048",-0.5,"Native 2",16,"spillover1","tt","spillover1 tt",1,0,373,373,0.5,-0.5,373
"25050",-0.5,"Native 2",13,"spillover1","tt","spillover1 tt",2,0,198,198,0.5,0.5,198
"25052",-0.5,"Native 2",9,"spillover1","tt","spillover1 tt",2,0,1286,1286,0.5,0.5,1286
"25054",-0.5,"Native 2",12,"spillover1","tt","spillover1 tt",1,0,457,457,0.5,-0.5,457
"25056",-0.5,"Native 2",23,"spillover1","tt","spillover1 tt",4,0,366,366,-0.5,0.5,366
"25057",-0.5,"Native 3",11,"spillover1","tt","spillover1 tt",1,0,373,373,0.5,-0.5,373
"25059",-0.5,"Native 3",21,"spillover1","tt","spillover1 tt",3,0,343,343,-0.5,-0.5,343
"25061",-0.5,"Native 3",2,"spillover1","tt","spillover1 tt",4,0,2092,2092,-0.5,0.5,2092
"25063",-0.5,"Native 3",20,"spillover1","tt","spillover1 tt",2,0,1398,1398,0.5,0.5,1398
"25065",-0.5,"Native 3",9,"spillover1","tt","spillover1 tt",3,0,274,274,-0.5,-0.5,274
"25067",-0.5,"Native 3",4,"spillover1","tt","spillover1 tt",2,0,1676,1676,0.5,0.5,1676
"25069",-0.5,"Native 3",3,"spillover1","tt","spillover1 tt",1,0,637,637,0.5,-0.5,637
"25071",-0.5,"Native 3",1,"spillover1","tt","spillover1 tt",3,0,469,469,-0.5,-0.5,469
"25073",-0.5,"Native 3",13,"spillover1","tt","spillover1 tt",3,0,659,659,-0.5,-0.5,659
"25075",-0.5,"Native 3",18,"spillover1","tt","spillover1 tt",4,0,384,384,-0.5,0.5,384
"25077",-0.5,"Native 3",7,"spillover1","tt","spillover1 tt",1,0,1359,1359,0.5,-0.5,1359
"25079",-0.5,"Native 3",5,"spillover1","tt","spillover1 tt",3,0,836,836,-0.5,-0.5,836
"25081",-0.5,"Native 3",15,"spillover1","tt","spillover1 tt",1,0,315,315,0.5,-0.5,315
"25083",-0.5,"Native 3",16,"spillover1","tt","spillover1 tt",2,0,488,488,0.5,0.5,488
"25085",-0.5,"Native 3",8,"spillover1","tt","spillover1 tt",2,0,1158,1158,0.5,0.5,1158
"25087",-0.5,"Native 3",22,"spillover1","tt","spillover1 tt",4,0,1887,1887,-0.5,0.5,1887
"25089",-0.5,"Native 3",17,"spillover1","tt","spillover1 tt",3,0,419,419,-0.5,-0.5,419
"25091",-0.5,"Native 3",19,"spillover1","tt","spillover1 tt",1,0,434,434,0.5,-0.5,434
"25093",-0.5,"Native 3",23,"spillover1","tt","spillover1 tt",1,0,1121,1121,0.5,-0.5,1121
"25095",-0.5,"Native 3",14,"spillover1","tt","spillover1 tt",4,0,446,446,-0.5,0.5,446
"25097",-0.5,"Native 3",24,"spillover1","tt","spillover1 tt",2,0,587,587,0.5,0.5,587
"25099",-0.5,"Native 3",10,"spillover1","tt","spillover1 tt",4,0,403,403,-0.5,0.5,403
"25101",-0.5,"Native 3",12,"spillover1","tt","spillover1 tt",2,0,952,952,0.5,0.5,952
"25103",-0.5,"Native 3",6,"spillover1","tt","spillover1 tt",4,0,857,857,-0.5,0.5,857
"25105",-0.5,"Native 4",21,"spillover1","tt","spillover1 tt",4,0,338,338,-0.5,0.5,338
"25107",-0.5,"Native 4",14,"spillover1","tt","spillover1 tt",1,0,244,244,0.5,-0.5,244
"25109",-0.5,"Native 4",22,"spillover1","tt","spillover1 tt",1,0,351,351,0.5,-0.5,351
"25111",-0.5,"Native 4",11,"spillover1","tt","spillover1 tt",2,0,223,223,0.5,0.5,223
"25113",-0.5,"Native 4",15,"spillover1","tt","spillover1 tt",2,0,361,361,0.5,0.5,361
"25115",-0.5,"Native 4",23,"spillover1","tt","spillover1 tt",2,0,423,423,0.5,0.5,423
"25117",-0.5,"Native 4",18,"spillover1","tt","spillover1 tt",1,0,342,342,0.5,-0.5,342
"25119",-0.5,"Native 4",6,"spillover1","tt","spillover1 tt",1,0,248,248,0.5,-0.5,248
"25121",-0.5,"Native 4",10,"spillover1","tt","spillover1 tt",1,0,155,155,0.5,-0.5,155
"25123",-0.5,"Native 4",12,"spillover1","tt","spillover1 tt",3,0,347,347,-0.5,-0.5,347
"25125",-0.5,"Native 4",19,"spillover1","tt","spillover1 tt",2,0,240,240,0.5,0.5,240
"25127",-0.5,"Native 4",1,"spillover1","tt","spillover1 tt",4,0,173,173,-0.5,0.5,173
"25129",-0.5,"Native 4",20,"spillover1","tt","spillover1 tt",3,0,254,254,-0.5,-0.5,254
"25131",-0.5,"Native 4",16,"spillover1","tt","spillover1 tt",3,0,505,505,-0.5,-0.5,505
"25133",-0.5,"Native 4",2,"spillover1","tt","spillover1 tt",1,0,270,270,0.5,-0.5,270
"25135",-0.5,"Native 4",5,"spillover1","tt","spillover1 tt",4,0,167,167,-0.5,0.5,167
"25137",-0.5,"Native 4",17,"spillover1","tt","spillover1 tt",4,0,808,808,-0.5,0.5,808
"25139",-0.5,"Native 4",24,"spillover1","tt","spillover1 tt",3,0,392,392,-0.5,-0.5,392
"25141",-0.5,"Native 4",13,"spillover1","tt","spillover1 tt",4,0,313,313,-0.5,0.5,313
"25143",-0.5,"Native 4",8,"spillover1","tt","spillover1 tt",3,0,235,235,-0.5,-0.5,235
"25145",-0.5,"Native 4",9,"spillover1","tt","spillover1 tt",4,0,484,484,-0.5,0.5,484
"25147",-0.5,"Native 4",7,"spillover1","tt","spillover1 tt",2,0,277,277,0.5,0.5,277
"25149",-0.5,"Native 4",4,"spillover1","tt","spillover1 tt",3,0,362,362,-0.5,-0.5,362
"25151",-0.5,"Native 4",3,"spillover1","tt","spillover1 tt",2,0,158,158,0.5,0.5,158
"25154",-0.5,"Native 5",8,"spillover1","tt","spillover1 tt",4,0,1258,1258,-0.5,0.5,1258
"25156",-0.5,"Native 5",4,"spillover1","tt","spillover1 tt",4,0,831,831,-0.5,0.5,831
"25158",-0.5,"Native 5",19,"spillover1","tt","spillover1 tt",3,0,342,342,-0.5,-0.5,342
"25160",-0.5,"Native 5",21,"spillover1","tt","spillover1 tt",1,0,1008,1008,0.5,-0.5,1008
"25162",-0.5,"Native 5",13,"spillover1","tt","spillover1 tt",1,0,762,762,0.5,-0.5,762
"25164",-0.5,"Native 5",9,"spillover1","tt","spillover1 tt",1,0,205,205,0.5,-0.5,205
"25166",-0.5,"Native 5",3,"spillover1","tt","spillover1 tt",3,0,676,676,-0.5,-0.5,676
"25168",-0.5,"Native 5",12,"spillover1","tt","spillover1 tt",4,0,287,287,-0.5,0.5,287
"25170",-0.5,"Native 5",2,"spillover1","tt","spillover1 tt",2,0,206,206,0.5,0.5,206
"25172",-0.5,"Native 5",15,"spillover1","tt","spillover1 tt",3,0,160,160,-0.5,-0.5,160
"25174",-0.5,"Native 5",5,"spillover1","tt","spillover1 tt",1,0,333,333,0.5,-0.5,333
"25176",-0.5,"Native 5",7,"spillover1","tt","spillover1 tt",3,0,204,204,-0.5,-0.5,204
"25178",-0.5,"Native 5",22,"spillover1","tt","spillover1 tt",2,0,241,241,0.5,0.5,241
"25180",-0.5,"Native 5",17,"spillover1","tt","spillover1 tt",1,0,529,529,0.5,-0.5,529
"25182",-0.5,"Native 5",16,"spillover1","tt","spillover1 tt",4,0,172,172,-0.5,0.5,172
"25184",-0.5,"Native 5",1,"spillover1","tt","spillover1 tt",1,0,359,359,0.5,-0.5,359
